id,nombre,precio,calificacion,stock
3991,Producto_3991,654.94,5,85
3992,Producto_3992,240.26,2,3
3993,Producto_3993,556.21,1,94
3994,Producto_3994,663.23,5,63
3995,Producto_3995,226.2,5,84
3996,Producto_3996,848.85,4,100
3997,Producto_3997,749.08,2,89
3998,Producto_3998,902.36,5,28
3999,Producto_3999,733.6,4,74
4000,Producto_4000,36.65,5,57
4001,Producto_4001,719.05,1,81
4002,Producto_4002,798.79,4,33
4003,Producto_4003,378.84,1,53
4004,Producto_4004,401.52,2,51
4005,Producto_4005,477.11,2,5
4006,Producto_4006,49.87,2,85
4007,Producto_4007,439.86,5,85
4008,Producto_4008,13.45,5,97
4009,Producto_4009,856.08,5,87
4010,Producto_4010,252.35,5,7
4011,Producto_4011,327.15,2,29
4012,Producto_4012,640.05,2,69
4013,Producto_4013,366.61,1,47
4014,Producto_4014,358.18,1,28
4015,Producto_4015,730.05,2,90
4016,Producto_4016,217.9,2,37
4017,Producto_4017,130.48,2,87
4018,Producto_4018,699.23,4,55
4019,Producto_4019,507.07,2,10
4020,Producto_4020,152.77,1,93
4021,Producto_4021,29.05,1,5
4022,Producto_4022,340.75,5,19
4023,Producto_4023,636.13,3,12
4024,Producto_4024,449.19,3,46
4025,Producto_4025,559.68,2,2
4026,Producto_4026,287.03,3,64
4027,Producto_4027,46.22,2,89
4028,Producto_4028,208.42,2,15
4029,Producto_4029,880.96,3,55
4030,Producto_4030,20.99,4,67
4031,Producto_4031,260.28,3,61
4032,Producto_4032,412.21,4,99
4033,Producto_4033,830.36,3,95
4034,Producto_4034,815.82,1,1
4035,Producto_4035,359.19,2,24
4036,Producto_4036,24.33,2,44
4037,Producto_4037,780.74,3,32
4038,Producto_4038,664.44,3,94
4039,Producto_4039,236.06,2,75
4040,Producto_4040,917.01,1,89
4041,Producto_4041,751.26,2,98
4042,Producto_4042,648.63,4,26
4043,Producto_4043,402.23,5,69
4044,Producto_4044,763.2,5,63
4045,Producto_4045,603.97,5,3
4046,Producto_4046,633.79,4,28
4047,Producto_4047,332.82,4,14
4048,Producto_4048,434.67,1,31
4049,Producto_4049,44.08,5,8
4050,Producto_4050,601.31,4,88
4051,Producto_4051,818.99,3,84
4052,Producto_4052,890.18,4,23
4053,Producto_4053,775.38,2,70
4054,Producto_4054,707.87,1,56
4055,Producto_4055,762.89,2,81
4056,Producto_4056,67.38,1,14
4057,Producto_4057,137.89,3,23
4058,Producto_4058,609.7,2,44
4059,Producto_4059,715.83,4,52
4060,Producto_4060,770.11,3,62
4061,Producto_4061,479.05,4,51
4062,Producto_4062,921.61,1,60
4063,Producto_4063,684.51,4,8
4064,Producto_4064,885.26,1,79
4065,Producto_4065,431.43,2,74
4066,Producto_4066,792.19,1,58
4067,Producto_4067,604.91,1,46
4068,Producto_4068,350.22,1,48
4069,Producto_4069,876.93,1,89
4070,Producto_4070,90.66,5,40
4071,Producto_4071,347.1,5,87
4072,Producto_4072,510.5,5,67
4073,Producto_4073,62.49,4,67
4074,Producto_4074,384.96,1,18
4075,Producto_4075,172.15,4,85
4076,Producto_4076,515.24,3,89
4077,Producto_4077,248.21,2,67
4078,Producto_4078,104.79,3,3
4079,Producto_4079,289.16,1,91
4080,Producto_4080,772.79,1,94
4081,Producto_4081,47.0,1,85
4082,Producto_4082,528.6,2,44
4083,Producto_4083,14.5,3,55
4084,Producto_4084,235.05,1,85
4085,Producto_4085,811.13,2,33
4086,Producto_4086,878.83,4,94
4087,Producto_4087,985.13,5,60
4088,Producto_4088,298.49,1,3
4089,Producto_4089,152.61,5,15
4090,Producto_4090,53.03,5,78
4091,Producto_4091,521.45,2,53
4092,Producto_4092,422.94,5,69
4093,Producto_4093,342.49,1,58
4094,Producto_4094,900.02,5,47
4095,Producto_4095,400.58,2,94
4096,Producto_4096,238.23,5,66
4097,Producto_4097,781.62,2,13
4098,Producto_4098,835.84,3,41
4099,Producto_4099,988.18,4,82
4100,Producto_4100,741.63,2,82
4101,Producto_4101,595.15,3,11
4102,Producto_4102,588.63,4,95
4103,Producto_4103,603.6,2,76
4104,Producto_4104,138.57,1,2
4105,Producto_4105,410.92,5,8
4106,Producto_4106,708.17,4,93
4107,Producto_4107,258.03,5,49
4108,Producto_4108,639.86,3,83
4109,Producto_4109,554.73,2,50
4110,Producto_4110,684.07,1,57
4111,Producto_4111,805.0,5,18
4112,Producto_4112,229.28,1,58
4113,Producto_4113,622.34,3,30
4114,Producto_4114,845.6,4,62
4115,Producto_4115,842.15,2,77
4116,Producto_4116,807.63,3,74
4117,Producto_4117,148.45,2,94
4118,Producto_4118,847.78,4,61
4119,Producto_4119,23.51,3,88
4120,Producto_4120,650.57,3,53
4121,Producto_4121,103.74,2,78
4122,Producto_4122,158.83,4,91
4123,Producto_4123,16.85,5,61
4124,Producto_4124,312.71,3,96
4125,Producto_4125,277.94,1,80
4126,Producto_4126,616.03,4,45
4127,Producto_4127,995.77,1,87
4128,Producto_4128,587.82,3,55
4129,Producto_4129,384.39,5,49
4130,Producto_4130,615.06,1,53
4131,Producto_4131,118.78,2,23
4132,Producto_4132,682.34,1,13
4133,Producto_4133,891.21,1,48
4134,Producto_4134,387.27,5,58
4135,Producto_4135,502.47,3,11
4136,Producto_4136,87.35,1,95
4137,Producto_4137,381.25,2,15
4138,Producto_4138,622.76,3,46
4139,Producto_4139,95.0,4,95
4140,Producto_4140,525.6,1,41
4141,Producto_4141,57.57,1,44
4142,Producto_4142,69.12,5,93
4143,Producto_4143,40.5,4,9
4144,Producto_4144,860.62,2,53
4145,Producto_4145,818.77,5,79
4146,Producto_4146,283.52,1,48
4147,Producto_4147,706.14,1,52
4148,Producto_4148,304.14,3,65
4149,Producto_4149,621.51,3,47
4150,Producto_4150,635.38,1,17
4151,Producto_4151,873.57,2,72
4152,Producto_4152,791.68,1,57
4153,Producto_4153,700.8,5,51
4154,Producto_4154,321.3,1,64
4155,Producto_4155,238.6,4,91
4156,Producto_4156,520.57,3,63
4157,Producto_4157,125.18,5,61
4158,Producto_4158,589.59,1,0
4159,Producto_4159,177.53,3,58
4160,Producto_4160,607.91,4,23
4161,Producto_4161,267.22,3,67
4162,Producto_4162,619.07,1,23
4163,Producto_4163,902.02,3,18
4164,Producto_4164,972.82,3,27
4165,Producto_4165,377.37,5,60
4166,Producto_4166,66.93,2,27
4167,Producto_4167,649.82,1,29
4168,Producto_4168,229.08,4,67
4169,Producto_4169,580.77,3,70
4170,Producto_4170,961.29,2,81
4171,Producto_4171,204.16,5,19
4172,Producto_4172,980.06,3,55
4173,Producto_4173,472.97,3,84
4174,Producto_4174,680.67,4,85
4175,Producto_4175,547.19,5,13
4176,Producto_4176,294.81,4,89
4177,Producto_4177,250.52,5,94
4178,Producto_4178,541.48,2,49
4179,Producto_4179,901.79,1,91
4180,Producto_4180,31.26,1,62
4181,Producto_4181,531.59,3,86
4182,Producto_4182,771.05,4,74
4183,Producto_4183,789.83,2,39
4184,Producto_4184,859.16,1,19
4185,Producto_4185,852.1,1,57
4186,Producto_4186,867.83,1,49
4187,Producto_4187,429.6,5,13
4188,Producto_4188,409.8,2,5
4189,Producto_4189,125.12,1,11
4190,Producto_4190,552.11,4,28
4191,Producto_4191,485.94,5,79
4192,Producto_4192,744.78,2,1
4193,Producto_4193,928.85,2,48
4194,Producto_4194,547.73,1,9
4195,Producto_4195,215.15,5,54
4196,Producto_4196,215.39,3,23
4197,Producto_4197,211.68,1,50
4198,Producto_4198,931.87,2,53
4199,Producto_4199,240.99,1,21
4200,Producto_4200,658.56,1,57
4201,Producto_4201,842.19,4,97
4202,Producto_4202,885.19,3,55
4203,Producto_4203,193.8,4,96
4204,Producto_4204,224.89,2,75
4205,Producto_4205,501.46,1,85
4206,Producto_4206,897.6,5,19
4207,Producto_4207,22.5,2,29
4208,Producto_4208,485.37,5,75
4209,Producto_4209,389.18,1,52
4210,Producto_4210,722.55,5,38
4211,Producto_4211,946.5,4,51
4212,Producto_4212,865.38,1,38
4213,Producto_4213,968.59,5,22
4214,Producto_4214,68.76,1,71
4215,Producto_4215,826.43,4,95
4216,Producto_4216,752.24,1,13
4217,Producto_4217,865.53,5,63
4218,Producto_4218,515.71,1,53
4219,Producto_4219,864.99,1,7
4220,Producto_4220,236.64,2,63
4221,Producto_4221,611.68,4,42
4222,Producto_4222,564.91,3,18
4223,Producto_4223,772.91,3,80
4224,Producto_4224,277.99,5,59
4225,Producto_4225,485.51,5,83
4226,Producto_4226,276.13,3,17
4227,Producto_4227,685.11,1,3
4228,Producto_4228,666.57,5,42
4229,Producto_4229,587.6,3,86
4230,Producto_4230,168.27,5,94
4231,Producto_4231,59.53,5,9
4232,Producto_4232,32.54,1,24
4233,Producto_4233,797.34,5,15
4234,Producto_4234,752.08,2,17
4235,Producto_4235,435.15,3,59
4236,Producto_4236,506.25,4,71
4237,Producto_4237,376.08,5,85
4238,Producto_4238,378.83,1,0
4239,Producto_4239,466.45,4,73
4240,Producto_4240,278.29,5,22
4241,Producto_4241,332.27,5,26
4242,Producto_4242,812.58,1,96
4243,Producto_4243,505.48,5,42
4244,Producto_4244,23.73,4,35
4245,Producto_4245,586.15,4,5
4246,Producto_4246,616.09,4,63
4247,Producto_4247,695.97,1,76
4248,Producto_4248,525.7,5,46
4249,Producto_4249,495.69,4,9
4250,Producto_4250,877.32,5,49
4251,Producto_4251,790.29,3,28
4252,Producto_4252,509.99,1,0
4253,Producto_4253,351.79,4,12
4254,Producto_4254,29.34,4,60
4255,Producto_4255,962.99,3,46
4256,Producto_4256,520.84,2,52
4257,Producto_4257,122.44,4,11
4258,Producto_4258,924.43,1,62
4259,Producto_4259,623.9,1,9
4260,Producto_4260,423.71,2,19
4261,Producto_4261,765.43,3,67
4262,Producto_4262,464.35,4,75
4263,Producto_4263,257.5,1,62
4264,Producto_4264,41.67,2,44
4265,Producto_4265,168.59,3,58
4266,Producto_4266,524.81,1,65
4267,Producto_4267,196.93,2,63
4268,Producto_4268,810.41,2,20
4269,Producto_4269,463.48,5,13
4270,Producto_4270,506.82,4,38
4271,Producto_4271,404.48,1,10
4272,Producto_4272,379.18,2,61
4273,Producto_4273,670.99,5,4
4274,Producto_4274,280.18,5,20
4275,Producto_4275,850.34,5,38
4276,Producto_4276,453.18,4,71
4277,Producto_4277,456.25,5,15
4278,Producto_4278,266.68,4,15
4279,Producto_4279,350.54,2,26
4280,Producto_4280,876.7,3,24
4281,Producto_4281,227.6,5,47
4282,Producto_4282,663.92,3,50
4283,Producto_4283,172.22,4,85
4284,Producto_4284,87.09,3,0
4285,Producto_4285,186.2,1,32
4286,Producto_4286,527.82,1,0
4287,Producto_4287,80.84,2,61
4288,Producto_4288,880.07,1,44
4289,Producto_4289,574.09,4,3
4290,Producto_4290,593.86,2,26
4291,Producto_4291,276.78,1,71
4292,Producto_4292,66.61,3,75
4293,Producto_4293,951.55,1,42
4294,Producto_4294,797.29,2,97
4295,Producto_4295,250.95,4,92
4296,Producto_4296,634.1,2,36
4297,Producto_4297,836.64,2,96
4298,Producto_4298,233.8,5,47
4299,Producto_4299,544.37,4,30
4300,Producto_4300,252.54,2,16
4301,Producto_4301,341.53,4,8
4302,Producto_4302,427.96,2,96
4303,Producto_4303,933.2,1,1
4304,Producto_4304,199.67,4,45
4305,Producto_4305,667.05,2,88
4306,Producto_4306,818.33,2,62
4307,Producto_4307,324.24,2,64
4308,Producto_4308,44.06,4,97
4309,Producto_4309,750.96,1,45
4310,Producto_4310,673.96,5,71
4311,Producto_4311,530.02,4,28
4312,Producto_4312,814.92,5,69
4313,Producto_4313,405.51,4,16
4314,Producto_4314,806.53,4,85
4315,Producto_4315,264.04,5,52
4316,Producto_4316,51.81,4,85
4317,Producto_4317,592.15,3,35
4318,Producto_4318,507.36,5,31
4319,Producto_4319,278.03,4,32
4320,Producto_4320,692.92,4,48
4321,Producto_4321,609.41,2,69
4322,Producto_4322,665.04,1,1
4323,Producto_4323,385.56,2,44
4324,Producto_4324,171.51,3,15
4325,Producto_4325,889.73,3,14
4326,Producto_4326,676.03,4,87
4327,Producto_4327,993.76,1,34
4328,Producto_4328,154.79,3,20
4329,Producto_4329,663.22,4,57
4330,Producto_4330,197.96,4,50
4331,Producto_4331,325.16,3,81
4332,Producto_4332,870.55,4,78
4333,Producto_4333,439.49,2,87
4334,Producto_4334,402.11,3,36
4335,Producto_4335,222.46,3,82
4336,Producto_4336,147.26,1,18
4337,Producto_4337,734.41,5,100
4338,Producto_4338,423.67,5,36
4339,Producto_4339,896.73,3,25
4340,Producto_4340,521.77,4,50
4341,Producto_4341,356.54,5,74
4342,Producto_4342,944.75,4,9
4343,Producto_4343,28.96,2,63
4344,Producto_4344,297.1,2,14
4345,Producto_4345,357.86,3,38
4346,Producto_4346,531.69,2,91
4347,Producto_4347,54.22,3,38
4348,Producto_4348,97.94,2,41
4349,Producto_4349,178.88,5,90
4350,Producto_4350,337.33,1,22
4351,Producto_4351,852.12,4,73
4352,Producto_4352,109.45,4,51
4353,Producto_4353,489.59,5,48
4354,Producto_4354,969.14,4,52
4355,Producto_4355,161.38,1,95
4356,Producto_4356,323.76,3,27
4357,Producto_4357,283.3,3,65
4358,Producto_4358,983.79,5,95
4359,Producto_4359,310.22,3,85
4360,Producto_4360,97.05,3,62
4361,Producto_4361,919.09,1,16
4362,Producto_4362,698.01,2,14
4363,Producto_4363,741.78,4,33
4364,Producto_4364,233.75,2,57
4365,Producto_4365,392.3,5,61
4366,Producto_4366,204.2,2,21
4367,Producto_4367,629.98,4,59
4368,Producto_4368,982.84,1,5
4369,Producto_4369,844.0,3,52
4370,Producto_4370,487.37,2,8
4371,Producto_4371,776.96,2,22
4372,Producto_4372,846.49,1,51
4373,Producto_4373,783.74,1,65
4374,Producto_4374,248.97,5,40
4375,Producto_4375,556.81,2,22
4376,Producto_4376,77.64,1,6
4377,Producto_4377,78.27,4,24
4378,Producto_4378,89.75,1,5
4379,Producto_4379,553.52,1,98
4380,Producto_4380,239.82,1,30
4381,Producto_4381,962.87,2,62
4382,Producto_4382,406.44,5,77
4383,Producto_4383,837.23,5,91
4384,Producto_4384,557.14,5,98
4385,Producto_4385,524.22,4,54
4386,Producto_4386,361.68,4,35
4387,Producto_4387,241.63,5,52
4388,Producto_4388,960.06,2,51
4389,Producto_4389,451.28,1,22
4390,Producto_4390,378.65,3,61
4391,Producto_4391,421.14,3,70
4392,Producto_4392,964.88,1,30
4393,Producto_4393,578.13,5,89
4394,Producto_4394,605.74,1,50
4395,Producto_4395,442.51,2,21
4396,Producto_4396,815.48,2,23
4397,Producto_4397,548.96,4,10
4398,Producto_4398,452.78,2,35
4399,Producto_4399,180.99,2,64
4400,Producto_4400,969.1,4,18
4401,Producto_4401,26.24,3,69
4402,Producto_4402,224.03,2,35
4403,Producto_4403,720.38,2,72
4404,Producto_4404,856.65,2,41
4405,Producto_4405,258.97,1,65
4406,Producto_4406,568.81,3,51
4407,Producto_4407,283.47,5,28
4408,Producto_4408,176.19,5,37
4409,Producto_4409,170.49,4,71
4410,Producto_4410,476.46,2,71
4411,Producto_4411,383.37,2,1
4412,Producto_4412,927.11,3,13
4413,Producto_4413,538.1,4,22
4414,Producto_4414,459.87,1,89
4415,Producto_4415,52.44,1,49
4416,Producto_4416,155.55,2,64
4417,Producto_4417,716.93,2,94
4418,Producto_4418,386.16,4,36
4419,Producto_4419,397.61,5,83
4420,Producto_4420,127.97,1,46
4421,Producto_4421,512.83,3,16
4422,Producto_4422,149.79,2,97
4423,Producto_4423,823.09,2,81
4424,Producto_4424,643.96,3,21
4425,Producto_4425,797.5,4,41
4426,Producto_4426,960.47,3,95
4427,Producto_4427,864.3,1,17
4428,Producto_4428,979.72,3,92
4429,Producto_4429,232.96,4,91
4430,Producto_4430,986.63,4,52
4431,Producto_4431,137.53,3,57
4432,Producto_4432,908.08,2,31
4433,Producto_4433,255.39,5,49
4434,Producto_4434,534.8,1,78
4435,Producto_4435,874.6,2,67
4436,Producto_4436,845.03,4,89
4437,Producto_4437,399.64,4,4
4438,Producto_4438,613.12,4,53
4439,Producto_4439,425.07,2,39
4440,Producto_4440,670.72,4,6
4441,Producto_4441,690.99,3,29
4442,Producto_4442,64.22,3,72
4443,Producto_4443,796.7,3,91
4444,Producto_4444,166.93,2,25
4445,Producto_4445,963.17,2,4
4446,Producto_4446,747.34,1,16
4447,Producto_4447,406.36,5,9
4448,Producto_4448,852.69,2,14
4449,Producto_4449,746.0,2,48
4450,Producto_4450,682.84,2,32
4451,Producto_4451,710.06,4,91
4452,Producto_4452,797.13,1,73
4453,Producto_4453,656.77,5,41
4454,Producto_4454,855.02,2,47
4455,Producto_4455,616.22,5,29
4456,Producto_4456,123.93,5,97
4457,Producto_4457,133.55,2,56
4458,Producto_4458,651.54,5,26
4459,Producto_4459,93.95,3,40
4460,Producto_4460,452.51,2,7
4461,Producto_4461,795.18,2,11
4462,Producto_4462,774.93,5,91
4463,Producto_4463,715.77,5,81
4464,Producto_4464,947.92,5,28
4465,Producto_4465,263.61,1,98
4466,Producto_4466,493.26,3,54
4467,Producto_4467,356.07,4,20
4468,Producto_4468,940.86,4,79
4469,Producto_4469,100.73,3,50
4470,Producto_4470,207.58,5,9
4471,Producto_4471,132.48,3,69
4472,Producto_4472,366.0,5,79
4473,Producto_4473,780.12,3,3
4474,Producto_4474,643.92,3,53
4475,Producto_4475,634.93,3,26
4476,Producto_4476,665.82,4,21
4477,Producto_4477,92.84,3,66
4478,Producto_4478,455.47,5,28
4479,Producto_4479,862.06,1,40
4480,Producto_4480,999.24,2,91
4481,Producto_4481,310.25,1,69
4482,Producto_4482,327.67,5,79
4483,Producto_4483,444.79,2,37
4484,Producto_4484,195.66,1,52
4485,Producto_4485,117.5,3,23
4486,Producto_4486,881.9,5,44
4487,Producto_4487,709.28,5,71
4488,Producto_4488,36.61,3,42
4489,Producto_4489,972.68,1,81
4490,Producto_4490,833.45,1,78
4491,Producto_4491,500.35,1,55
4492,Producto_4492,569.77,4,1
4493,Producto_4493,716.72,3,48
4494,Producto_4494,272.98,4,77
4495,Producto_4495,556.0,5,17
4496,Producto_4496,653.06,3,93
4497,Producto_4497,300.67,4,71
4498,Producto_4498,653.06,5,76
4499,Producto_4499,795.38,1,15
4500,Producto_4500,221.09,4,57
4501,Producto_4501,763.03,5,30
4502,Producto_4502,458.88,2,59
4503,Producto_4503,221.23,5,50
4504,Producto_4504,721.75,3,35
4505,Producto_4505,455.41,1,63
4506,Producto_4506,352.7,4,21
4507,Producto_4507,728.55,1,30
4508,Producto_4508,59.89,2,76
4509,Producto_4509,896.27,5,29
4510,Producto_4510,419.87,2,90
4511,Producto_4511,964.44,3,33
4512,Producto_4512,22.54,5,72
4513,Producto_4513,464.84,5,82
4514,Producto_4514,663.92,1,9
4515,Producto_4515,345.39,1,32
4516,Producto_4516,252.14,2,91
4517,Producto_4517,631.65,4,70
4518,Producto_4518,816.84,2,81
4519,Producto_4519,104.64,4,83
4520,Producto_4520,863.62,2,59
4521,Producto_4521,445.21,5,43
4522,Producto_4522,161.51,1,68
4523,Producto_4523,915.91,4,82
4524,Producto_4524,759.21,1,84
4525,Producto_4525,840.53,1,97
4526,Producto_4526,718.17,1,35
4527,Producto_4527,720.43,4,38
4528,Producto_4528,997.96,1,76
4529,Producto_4529,805.16,4,82
4530,Producto_4530,665.86,5,83
4531,Producto_4531,314.68,2,33
4532,Producto_4532,937.09,1,76
4533,Producto_4533,548.58,5,82
4534,Producto_4534,588.35,5,95
4535,Producto_4535,495.88,2,89
4536,Producto_4536,62.56,1,66
4537,Producto_4537,513.14,1,56
4538,Producto_4538,132.21,3,11
4539,Producto_4539,156.68,4,24
4540,Producto_4540,145.48,1,39
4541,Producto_4541,662.16,5,51
4542,Producto_4542,354.64,3,74
4543,Producto_4543,914.15,1,42
4544,Producto_4544,515.26,4,59
4545,Producto_4545,522.29,3,23
4546,Producto_4546,353.62,3,34
4547,Producto_4547,570.73,2,13
4548,Producto_4548,451.63,3,60
4549,Producto_4549,882.07,5,99
4550,Producto_4550,502.92,4,33
4551,Producto_4551,574.34,4,85
4552,Producto_4552,434.97,4,87
4553,Producto_4553,340.69,1,85
4554,Producto_4554,661.29,3,72
4555,Producto_4555,481.62,5,56
4556,Producto_4556,634.13,1,89
4557,Producto_4557,688.5,4,93
4558,Producto_4558,337.31,1,31
4559,Producto_4559,395.62,1,31
4560,Producto_4560,830.97,2,18
4561,Producto_4561,519.69,4,73
4562,Producto_4562,331.26,2,41
4563,Producto_4563,30.3,1,5
4564,Producto_4564,132.02,1,51
4565,Producto_4565,826.58,4,98
4566,Producto_4566,719.8,1,100
4567,Producto_4567,670.38,2,5
4568,Producto_4568,496.27,3,69
4569,Producto_4569,743.88,3,19
4570,Producto_4570,876.0,1,2
4571,Producto_4571,325.89,2,24
4572,Producto_4572,381.03,4,83
4573,Producto_4573,62.28,5,63
4574,Producto_4574,26.16,2,12
4575,Producto_4575,920.93,3,25
4576,Producto_4576,661.52,4,92
4577,Producto_4577,500.35,5,84
4578,Producto_4578,291.86,1,54
4579,Producto_4579,547.66,2,76
4580,Producto_4580,516.59,3,74
4581,Producto_4581,275.41,1,31
4582,Producto_4582,60.74,3,25
4583,Producto_4583,117.51,5,42
4584,Producto_4584,866.07,4,88
4585,Producto_4585,363.57,4,0
4586,Producto_4586,55.98,5,89
4587,Producto_4587,19.63,1,14
4588,Producto_4588,21.81,5,45
4589,Producto_4589,389.01,4,52
4590,Producto_4590,898.35,1,22
4591,Producto_4591,597.8,3,0
4592,Producto_4592,519.04,4,17
4593,Producto_4593,692.26,1,38
4594,Producto_4594,462.89,1,82
4595,Producto_4595,425.93,1,74
4596,Producto_4596,364.71,2,11
4597,Producto_4597,538.0,2,77
4598,Producto_4598,456.91,4,61
4599,Producto_4599,578.52,1,65
4600,Producto_4600,584.11,2,55
4601,Producto_4601,164.18,5,17
4602,Producto_4602,760.64,1,35
4603,Producto_4603,776.81,3,70
4604,Producto_4604,718.11,3,85
4605,Producto_4605,945.09,1,13
4606,Producto_4606,962.99,3,39
4607,Producto_4607,834.95,2,62
4608,Producto_4608,962.08,4,84
4609,Producto_4609,315.49,2,85
4610,Producto_4610,398.75,1,94
4611,Producto_4611,89.41,5,23
4612,Producto_4612,757.73,3,48
4613,Producto_4613,140.92,2,69
4614,Producto_4614,927.27,1,26
4615,Producto_4615,738.13,1,63
4616,Producto_4616,76.97,2,7
4617,Producto_4617,778.41,1,76
4618,Producto_4618,218.87,1,90
4619,Producto_4619,392.26,5,60
4620,Producto_4620,201.68,5,67
4621,Producto_4621,975.44,1,88
4622,Producto_4622,52.63,3,15
4623,Producto_4623,980.95,4,2
4624,Producto_4624,369.79,3,95
4625,Producto_4625,706.27,2,90
4626,Producto_4626,594.46,2,69
4627,Producto_4627,664.89,5,14
4628,Producto_4628,876.89,2,33
4629,Producto_4629,465.16,3,1
4630,Producto_4630,462.16,1,56
4631,Producto_4631,633.29,4,81
4632,Producto_4632,13.95,3,87
4633,Producto_4633,551.78,2,64
4634,Producto_4634,268.69,5,14
4635,Producto_4635,774.09,4,57
4636,Producto_4636,786.01,2,97
4637,Producto_4637,498.01,5,55
4638,Producto_4638,151.56,5,19
4639,Producto_4639,814.74,3,51
4640,Producto_4640,236.34,2,10
4641,Producto_4641,992.74,2,70
4642,Producto_4642,885.5,3,77
4643,Producto_4643,658.7,5,13
4644,Producto_4644,961.69,1,88
4645,Producto_4645,223.64,5,16
4646,Producto_4646,815.07,1,90
4647,Producto_4647,138.45,3,36
4648,Producto_4648,288.4,4,61
4649,Producto_4649,896.05,5,37
4650,Producto_4650,644.96,4,94
4651,Producto_4651,626.92,1,5
4652,Producto_4652,543.45,4,55
4653,Producto_4653,728.97,3,95
4654,Producto_4654,465.42,1,16
4655,Producto_4655,150.9,1,10
4656,Producto_4656,176.29,4,22
4657,Producto_4657,974.39,4,52
4658,Producto_4658,712.44,3,75
4659,Producto_4659,636.14,1,98
4660,Producto_4660,80.11,5,33
4661,Producto_4661,579.87,4,74
4662,Producto_4662,360.51,4,71
4663,Producto_4663,724.54,4,79
4664,Producto_4664,953.42,2,36
4665,Producto_4665,718.79,3,80
4666,Producto_4666,752.38,1,34
4667,Producto_4667,412.98,4,25
4668,Producto_4668,11.49,5,56
4669,Producto_4669,596.47,5,42
4670,Producto_4670,591.16,1,77
4671,Producto_4671,307.01,5,3
4672,Producto_4672,435.18,5,49
4673,Producto_4673,917.02,2,43
4674,Producto_4674,652.69,2,89
4675,Producto_4675,65.44,3,36
4676,Producto_4676,731.91,5,28
4677,Producto_4677,955.79,1,82
4678,Producto_4678,122.32,5,70
4679,Producto_4679,611.83,1,3
4680,Producto_4680,886.45,2,8
4681,Producto_4681,840.16,3,41
4682,Producto_4682,96.53,4,57
4683,Producto_4683,199.34,1,19
4684,Producto_4684,92.46,4,47
4685,Producto_4685,827.74,1,71
4686,Producto_4686,34.23,4,20
4687,Producto_4687,325.86,4,1
4688,Producto_4688,880.99,2,44
4689,Producto_4689,108.9,5,63
4690,Producto_4690,760.64,5,60
4691,Producto_4691,662.54,5,78
4692,Producto_4692,480.68,1,56
4693,Producto_4693,783.83,3,42
4694,Producto_4694,221.84,3,41
4695,Producto_4695,272.02,5,24
4696,Producto_4696,660.5,3,92
4697,Producto_4697,881.38,3,12
4698,Producto_4698,18.74,2,69
4699,Producto_4699,247.7,3,71
4700,Producto_4700,531.65,5,71
4701,Producto_4701,582.89,3,11
4702,Producto_4702,478.81,4,3
4703,Producto_4703,809.56,1,53
4704,Producto_4704,358.97,3,42
4705,Producto_4705,150.34,3,75
4706,Producto_4706,854.94,1,6
4707,Producto_4707,265.69,5,41
4708,Producto_4708,279.36,3,66
4709,Producto_4709,722.77,4,13
4710,Producto_4710,72.51,2,93
4711,Producto_4711,416.45,2,55
4712,Producto_4712,224.04,4,43
4713,Producto_4713,291.26,3,68
4714,Producto_4714,654.13,2,82
4715,Producto_4715,646.46,5,21
4716,Producto_4716,885.34,1,17
4717,Producto_4717,22.93,1,16
4718,Producto_4718,931.21,5,52
4719,Producto_4719,822.39,3,10
4720,Producto_4720,55.51,3,15
4721,Producto_4721,725.51,4,66
4722,Producto_4722,263.56,4,27
4723,Producto_4723,423.21,3,28
4724,Producto_4724,218.39,3,60
4725,Producto_4725,508.15,4,42
4726,Producto_4726,110.06,5,71
4727,Producto_4727,244.57,3,16
4728,Producto_4728,170.59,3,1
4729,Producto_4729,253.26,4,35
4730,Producto_4730,688.74,4,66
4731,Producto_4731,612.94,2,83
4732,Producto_4732,466.08,3,49
4733,Producto_4733,994.27,3,85
4734,Producto_4734,494.25,4,95
4735,Producto_4735,484.33,1,19
4736,Producto_4736,681.18,5,70
4737,Producto_4737,954.32,1,17
4738,Producto_4738,423.01,1,93
4739,Producto_4739,639.12,3,83
4740,Producto_4740,823.39,1,39
4741,Producto_4741,779.23,3,88
4742,Producto_4742,283.55,2,76
4743,Producto_4743,147.03,5,58
4744,Producto_4744,905.2,1,69
4745,Producto_4745,486.64,3,3
4746,Producto_4746,309.74,1,64
4747,Producto_4747,497.08,5,84
4748,Producto_4748,456.47,5,20
4749,Producto_4749,873.06,3,84
4750,Producto_4750,154.35,1,75
4751,Producto_4751,951.27,4,83
4752,Producto_4752,586.32,3,21
4753,Producto_4753,391.15,2,96
4754,Producto_4754,216.86,5,42
4755,Producto_4755,959.34,2,45
4756,Producto_4756,395.89,1,68
4757,Producto_4757,543.65,3,23
4758,Producto_4758,764.83,3,17
4759,Producto_4759,539.14,2,96
4760,Producto_4760,980.91,2,4
4761,Producto_4761,124.59,1,88
4762,Producto_4762,441.15,4,71
4763,Producto_4763,820.43,4,3
4764,Producto_4764,823.56,4,78
4765,Producto_4765,866.89,1,37
4766,Producto_4766,414.8,3,42
